player.name,team.name,label,stoppedProgressCount,recoveredPossessionCount,totalDuels,stoppedProgressPercentage,recoveredPossessionPercentage
S. Otoa,AaB,"Midtjylland - AaB, 2 - 0",7,2,12,58.333333333333336,16.666666666666664
S. Otoa,AaB,"Nordsjælland - AaB, 3 - 0",4,2,7,57.14285714285714,28.57142857142857
S. Otoa,AaB,"Randers - AaB, 1 - 0",6,4,9,66.66666666666666,44.44444444444444
S. Otoa,AaB,"Viborg - AaB, 2 - 3",7,1,12,58.333333333333336,8.333333333333332
S. Radić,Viborg,"København - Viborg, 1 - 1",1,1,2,50.0,50.0
S. Radić,Viborg,"Randers - Viborg, 3 - 1",4,1,7,57.14285714285714,14.285714285714285
S. Radić,Viborg,"Silkeborg - Viborg, 3 - 2",1,1,3,33.33333333333333,33.33333333333333
S. Radić,Viborg,"SønderjyskE - Viborg, 2 - 2",True,True,1,100.0,100.0
S. Radić,Viborg,"Vejle - Viborg, 0 - 5",1,2,3,33.33333333333333,66.66666666666666
S. Radić,Viborg,"Viborg - Brøndby, 3 - 3",0,0,3,0.0,0.0
S. Radić,Viborg,"Viborg - Lyngby, 1 - 0",4,2,5,80.0,40.0
S. Radić,Viborg,"Viborg - Nordsjælland, 3 - 2",4,0,4,100.0,0.0
S. Sebulonsen,Brøndby,"AaB - Brøndby, 0 - 4",5,4,8,62.5,50.0
S. Sebulonsen,Brøndby,"Brøndby - AGF, 0 - 1",3,2,5,60.0,40.0
S. Sebulonsen,Brøndby,"Brøndby - Randers, 2 - 2",2,1,2,100.0,50.0
S. Sebulonsen,Brøndby,"Brøndby - SønderjyskE, 2 - 0",4,1,4,100.0,25.0
S. Sebulonsen,Brøndby,"Brøndby - Vejle, 2 - 1",True,True,1,100.0,100.0
S. Sebulonsen,Brøndby,"København - Brøndby, 3 - 1",3,0,4,75.0,0.0
S. Sebulonsen,Brøndby,"Lyngby - Brøndby, 0 - 2",6,3,11,54.54545454545454,27.27272727272727
S. Spierings,Brøndby,"Brøndby - SønderjyskE, 2 - 0",2,1,2,100.0,50.0
S. Spierings,Brøndby,"København - Brøndby, 3 - 1",True,True,1,100.0,100.0
S. Velkov,Vejle,"AGF - Vejle, 5 - 1",4,2,6,66.66666666666666,33.33333333333333
S. Velkov,Vejle,"Brøndby - Vejle, 2 - 1",3,1,3,100.0,33.33333333333333
S. Velkov,Vejle,"Lyngby - Vejle, 1 - 0",7,4,10,70.0,40.0
S. Velkov,Vejle,"Midtjylland - Vejle, 2 - 0",7,4,10,70.0,40.0
S. Velkov,Vejle,"Vejle - Nordsjælland, 0 - 1",3,3,3,100.0,100.0
S. Velkov,Vejle,"Vejle - Randers, 2 - 3",3,0,7,42.857142857142854,0.0
S. Velkov,Vejle,"Vejle - Silkeborg, 1 - 3",9,6,12,75.0,50.0
S. Velkov,Vejle,"Vejle - Viborg, 0 - 5",6,3,8,75.0,37.5
Serginho,Viborg,"København - Viborg, 1 - 1",6,0,7,85.71428571428571,0.0
Serginho,Viborg,"Randers - Viborg, 3 - 1",1,0,3,33.33333333333333,0.0
Serginho,Viborg,"SønderjyskE - Viborg, 2 - 2",1,0,2,50.0,0.0
Serginho,Viborg,"Vejle - Viborg, 0 - 5",False,False,1,0.0,0.0
Serginho,Viborg,"Viborg - AaB, 2 - 3",4,1,7,57.14285714285714,14.285714285714285
Serginho,Viborg,"Viborg - Brøndby, 3 - 3",1,0,5,20.0,0.0
Serginho,Viborg,"Viborg - Lyngby, 1 - 0",1,0,3,33.33333333333333,0.0
T. Adamsen,Silkeborg,"AGF - Silkeborg, 1 - 1",1,1,2,50.0,50.0
T. Adamsen,Silkeborg,"AaB - Silkeborg, 2 - 1",1,0,4,25.0,0.0
T. Adamsen,Silkeborg,"Randers - Silkeborg, 0 - 2",2,0,3,66.66666666666666,0.0
T. Adamsen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",3,0,4,75.0,0.0
T. Adamsen,Silkeborg,"Silkeborg - Nordsjælland, 4 - 1",1,0,2,50.0,0.0
T. Adamsen,Silkeborg,"Silkeborg - SønderjyskE, 1 - 0",True,False,1,100.0,0.0
T. Adamsen,Silkeborg,"Silkeborg - Viborg, 3 - 2",1,0,2,50.0,0.0
T. Bach,AGF,"AGF - Nordsjælland, 4 - 2",True,False,1,100.0,0.0
T. Bach,AGF,"Brøndby - AGF, 0 - 1",2,0,2,100.0,0.0
T. Bany,Randers,"Brøndby - Randers, 2 - 2",3,0,5,60.0,0.0
T. Bany,Randers,"København - Randers, 1 - 1",1,1,4,25.0,25.0
T. Bany,Randers,"Nordsjælland - Randers, 1 - 1",1,0,2,50.0,0.0
T. Bany,Randers,"Randers - AaB, 1 - 0",2,0,4,50.0,0.0
T. Bany,Randers,"Randers - Silkeborg, 0 - 2",1,1,2,50.0,50.0
T. Bany,Randers,"Randers - SønderjyskE, 1 - 2",4,2,9,44.44444444444444,22.22222222222222
T. Bany,Randers,"Randers - Viborg, 3 - 1",4,4,5,80.0,80.0
T. Bany,Randers,"Vejle - Randers, 2 - 3",4,2,6,66.66666666666666,33.33333333333333
T. Bech,AGF,"AGF - Midtjylland, 1 - 1",2,1,3,66.66666666666666,33.33333333333333
T. Bech,AGF,"AGF - Nordsjælland, 4 - 2",1,0,2,50.0,0.0
T. Bech,AGF,"AGF - SønderjyskE, 4 - 0",3,2,4,75.0,50.0
T. Bech,AGF,"AaB - AGF, 0 - 4",1,1,4,25.0,25.0
T. Bech,AGF,"Brøndby - AGF, 0 - 1",4,0,4,100.0,0.0
T. Bech,AGF,"København - AGF, 3 - 2",3,1,3,100.0,33.33333333333333
T. Delaney,København,"København - AGF, 3 - 2",4,0,5,80.0,0.0
T. Delaney,København,"København - Randers, 1 - 1",3,1,8,37.5,12.5
T. Delaney,København,"Midtjylland - København, 2 - 1",5,3,8,62.5,37.5
T. Jørgensen,Viborg,"SønderjyskE - Viborg, 2 - 2",1,0,3,33.33333333333333,0.0
T. Jørgensen,Viborg,"Vejle - Viborg, 0 - 5",2,2,4,50.0,50.0
T. Jørgensen,Viborg,"Viborg - Nordsjælland, 3 - 2",5,2,6,83.33333333333334,33.33333333333333
T. Klysner,SønderjyskE,"Midtjylland - SønderjyskE, 3 - 2",False,False,1,0.0,0.0
T. Klysner,SønderjyskE,"Randers - SønderjyskE, 1 - 2",1,0,2,50.0,0.0
T. Klysner,SønderjyskE,"Silkeborg - SønderjyskE, 1 - 0",1,0,2,50.0,0.0
T. Lauritsen,Vejle,"Lyngby - Vejle, 1 - 0",1,1,2,50.0,50.0
T. Lauritsen,Vejle,"Vejle - Silkeborg, 1 - 3",False,False,1,0.0,0.0
T. Lauritsen,Vejle,"Vejle - Viborg, 0 - 5",3,1,6,50.0,16.666666666666664
T. Sommer,SønderjyskE,"AGF - SønderjyskE, 4 - 0",5,1,8,62.5,12.5
T. Sommer,SønderjyskE,"Brøndby - SønderjyskE, 2 - 0",3,2,4,75.0,50.0
T. Sommer,SønderjyskE,"Randers - SønderjyskE, 1 - 2",True,False,1,100.0,0.0
T. Sommer,SønderjyskE,"Silkeborg - SønderjyskE, 1 - 0",0,0,2,0.0,0.0
T. Sommer,SønderjyskE,"SønderjyskE - København, 0 - 2",6,2,8,75.0,25.0
T. Sommer,SønderjyskE,"SønderjyskE - Lyngby, 1 - 1",4,1,5,80.0,20.0
T. Sommer,SønderjyskE,"SønderjyskE - Viborg, 2 - 2",2,0,6,33.33333333333333,0.0
T. Storm,Lyngby,"AaB - Lyngby, 2 - 1",2,1,3,66.66666666666666,33.33333333333333
T. Storm,Lyngby,"Lyngby - Brøndby, 0 - 2",5,3,10,50.0,30.0
T. Storm,Lyngby,"Lyngby - København, 0 - 2",1,0,3,33.33333333333333,0.0
T. Storm,Lyngby,"Lyngby - Midtjylland, 1 - 2",3,3,7,42.857142857142854,42.857142857142854
T. Storm,Lyngby,"Lyngby - Vejle, 1 - 0",5,3,7,71.42857142857143,42.857142857142854
T. Storm,Lyngby,"Nordsjælland - Lyngby, 1 - 1",1,0,2,50.0,0.0
T. Storm,Lyngby,"SønderjyskE - Lyngby, 1 - 1",7,2,8,87.5,25.0
T. Storm,Lyngby,"Viborg - Lyngby, 1 - 0",5,0,5,100.0,0.0
V. Bak Jensen,Midtjylland,"Nordsjælland - Midtjylland, 2 - 2",1,0,3,33.33333333333333,0.0
V. Byskov,Midtjylland,"Nordsjælland - Midtjylland, 2 - 2",1,1,2,50.0,50.0
V. Byskov,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",2,1,2,100.0,50.0
V. Claesson,København,"København - AGF, 3 - 2",3,1,5,60.0,20.0
V. Claesson,København,"København - Brøndby, 3 - 1",2,1,5,40.0,20.0
V. Claesson,København,"København - Randers, 1 - 1",True,False,1,100.0,0.0
V. Claesson,København,"Lyngby - København, 0 - 2",2,1,6,33.33333333333333,16.666666666666664
V. Claesson,København,"Midtjylland - København, 2 - 1",False,False,1,0.0,0.0
V. Claesson,København,"Nordsjælland - København, 3 - 2",2,0,3,66.66666666666666,0.0
V. Froholdt,København,"København - AGF, 3 - 2",2,0,2,100.0,0.0
V. Froholdt,København,"København - Brøndby, 3 - 1",4,1,6,66.66666666666666,16.666666666666664
V. Froholdt,København,"København - Viborg, 1 - 1",5,2,6,83.33333333333334,33.33333333333333
V. Froholdt,København,"Lyngby - København, 0 - 2",2,1,3,66.66666666666666,33.33333333333333
V. Froholdt,København,"Midtjylland - København, 2 - 1",3,2,3,100.0,66.66666666666666
V. Froholdt,København,"Nordsjælland - København, 3 - 2",8,4,9,88.88888888888889,44.44444444444444
V. Froholdt,København,"SønderjyskE - København, 0 - 2",3,0,3,100.0,0.0
V. Müller,AaB,"AaB - AGF, 0 - 4",True,False,1,100.0,0.0
V. Müller,AaB,"Viborg - AaB, 2 - 3",True,False,1,100.0,0.0
W. Clem,København,"København - Viborg, 1 - 1",7,5,9,77.77777777777779,55.55555555555556
W. Clem,København,"SønderjyskE - København, 0 - 2",5,1,7,71.42857142857143,14.285714285714285
W. Dammers,Randers,"Brøndby - Randers, 2 - 2",3,1,3,100.0,33.33333333333333
W. Dammers,Randers,"København - Randers, 1 - 1",True,False,1,100.0,0.0
W. Dammers,Randers,"Randers - AaB, 1 - 0",5,2,5,100.0,40.0
W. Dammers,Randers,"Randers - Silkeborg, 0 - 2",2,0,3,66.66666666666666,0.0
W. Dammers,Randers,"Randers - SønderjyskE, 1 - 2",3,2,5,60.0,40.0
W. Dammers,Randers,"Randers - Viborg, 3 - 1",3,2,3,100.0,66.66666666666666
W. Dammers,Randers,"Vejle - Randers, 2 - 3",3,2,3,100.0,66.66666666666666
W. Kumado,Lyngby,"AaB - Lyngby, 2 - 1",4,0,6,66.66666666666666,0.0
W. Kumado,Lyngby,"Lyngby - København, 0 - 2",2,0,3,66.66666666666666,0.0
W. Kumado,Lyngby,"Lyngby - Midtjylland, 1 - 2",0,0,2,0.0,0.0
W. Kumado,Lyngby,"Lyngby - Vejle, 1 - 0",4,1,8,50.0,12.5
W. Kumado,Lyngby,"Nordsjælland - Lyngby, 1 - 1",1,1,2,50.0,50.0
W. Kumado,Lyngby,"SønderjyskE - Lyngby, 1 - 1",3,0,4,75.0,0.0
W. Kumado,Lyngby,"Viborg - Lyngby, 1 - 0",3,3,6,50.0,50.0
Y. Badji,AGF,"AGF - Silkeborg, 1 - 1",True,False,1,100.0,0.0
Y. Bakiz,Silkeborg,"Randers - Silkeborg, 0 - 2",3,0,7,42.857142857142854,0.0
Y. Bakiz,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",True,False,1,100.0,0.0
Y. Bakiz,Silkeborg,"Silkeborg - Nordsjælland, 4 - 1",4,0,9,44.44444444444444,0.0
Y. Bakiz,Silkeborg,"Silkeborg - Viborg, 3 - 2",5,1,8,62.5,12.5
Y. Bakiz,Silkeborg,"Vejle - Silkeborg, 1 - 3",2,0,3,66.66666666666666,0.0
Y. N'Gbakoto,Vejle,"Brøndby - Vejle, 2 - 1",2,1,2,100.0,50.0
Y. N'Gbakoto,Vejle,"Midtjylland - Vejle, 2 - 0",0,0,2,0.0,0.0
Y. N'Gbakoto,Vejle,"Vejle - Randers, 2 - 3",2,0,3,66.66666666666666,0.0
Y. N'Gbakoto,Vejle,"Vejle - Silkeborg, 1 - 3",2,2,3,66.66666666666666,66.66666666666666
Y. N'Gbakoto,Vejle,"Vejle - Viborg, 0 - 5",True,False,1,100.0,0.0
Y. Suzuki,Brøndby,"AaB - Brøndby, 0 - 4",5,2,7,71.42857142857143,28.57142857142857
Y. Suzuki,Brøndby,"Brøndby - AGF, 0 - 1",2,0,5,40.0,0.0
Y. Suzuki,Brøndby,"Brøndby - Randers, 2 - 2",3,2,3,100.0,66.66666666666666
Y. Suzuki,Brøndby,"Brøndby - SønderjyskE, 2 - 0",2,2,2,100.0,100.0
Y. Suzuki,Brøndby,"Brøndby - Vejle, 2 - 1",2,0,2,100.0,0.0
Y. Suzuki,Brøndby,"København - Brøndby, 3 - 1",1,0,2,50.0,0.0
Y. Suzuki,Brøndby,"Lyngby - Brøndby, 0 - 2",5,0,5,100.0,0.0
Y. Suzuki,Brøndby,"Viborg - Brøndby, 3 - 3",2,0,5,40.0,0.0
Z. Sertdemir,Nordsjælland,"AGF - Nordsjælland, 4 - 2",3,1,6,50.0,16.666666666666664
Z. Sertdemir,Nordsjælland,"Nordsjælland - AaB, 3 - 0",False,False,1,0.0,0.0
Z. Sertdemir,Nordsjælland,"Nordsjælland - København, 3 - 2",7,4,7,100.0,57.14285714285714
Z. Sertdemir,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",3,0,4,75.0,0.0
Z. Sertdemir,Nordsjælland,"Nordsjælland - Midtjylland, 2 - 2",1,1,3,33.33333333333333,33.33333333333333
Z. Sertdemir,Nordsjælland,"Nordsjælland - Randers, 1 - 1",1,0,2,50.0,0.0
Z. Sertdemir,Nordsjælland,"Silkeborg - Nordsjælland, 4 - 1",False,False,1,0.0,0.0
Z. Sertdemir,Nordsjælland,"Viborg - Nordsjælland, 3 - 2",1,1,5,20.0,20.0
Ž. Zaletel,Viborg,"Randers - Viborg, 3 - 1",3,1,4,75.0,25.0
Ž. Zaletel,Viborg,"Silkeborg - Viborg, 3 - 2",4,2,5,80.0,40.0
Ž. Zaletel,Viborg,"Viborg - AaB, 2 - 3",5,1,6,83.33333333333334,16.666666666666664
Ž. Zaletel,Viborg,"Viborg - Brøndby, 3 - 3",1,0,3,33.33333333333333,0.0
