player.name,team.name,label,date,location.x,location.y,minute,shot.xg
M. Jensen,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",84.0,32.0,28,0.05028
A. Escobar,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",90.0,28.0,34,0.06509
M. Jensen,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",78.0,27.0,35,0.03046
J. Ambæk,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",84.0,51.0,43,0.07028
A. Escobar,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",92.0,67.0,44,0.08883
P. Søndergaard,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",86.0,47.0,49,0.1044
A. Escobar,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",75.0,52.0,51,0.03416
E. Hjorth Pedersen,SønderjyskE U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",89.0,55.0,54,0.3203
S. Escobar Jensen,SønderjyskE U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",88.0,31.0,56,0.07122
J. Ambæk,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",96.0,52.0,60,0.4765
J. Agyekum,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",90.0,41.0,63,0.1448
J. Agyekum,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",98.0,33.0,63,0.09784
M. Ottesen,SønderjyskE U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",95.0,46.0,65,0.3139
J. Agyekum,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",96.0,47.0,79,0.6584
M. Andersen,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",87.0,51.0,81,0.169
M. Andersen,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",90.0,50.0,86,0.236
J. Agyekum,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",86.0,42.0,87,0.1926
J. Ambæk,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",89.0,48.0,89,0.2899
J. Ambæk,Brøndby U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",100.0,44.0,89,0.8033
A. Rrahmani,SønderjyskE U19,"Brøndby U19 - SønderjyskE U19, 5 - 2","October 5, 2024 at 12:30:00 PM GMT+2",75.0,68.0,93,0.04309
M. Kruse,Esbjerg U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",90.0,42.0,4,0.7173
B. Baldursson,Esbjerg U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",79.0,62.0,9,0.005442
R. Zwinge,Esbjerg U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",76.0,46.0,13,0.001086
H. Németh,København U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",78.0,54.0,15,0.06283
M. Svane,Esbjerg U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",76.0,39.0,23,0.003546
A. Chiakha,København U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",90.0,55.0,24,0.3193
N. Jönsson,København U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",96.0,53.0,27,0.6217
A. Gudmundsson,København U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",86.0,27.0,30,0.01732
A. Gudmundsson,København U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",84.0,31.0,32,0.06564
A. Chiakha,København U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",86.0,28.0,36,0.08344
A. Chiakha,København U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",94.0,57.0,37,0.2263
K. Pedersen,Esbjerg U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",88.0,39.0,38,0.1777
R. Risnæs,København U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",86.0,55.0,46,0.3058
T. Andrew,København U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",82.0,44.0,52,0.08297
G. Ankamafio,København U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",94.0,51.0,53,0.2317
A. Chiakha,København U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",82.0,67.0,55,0.05572
F. Flaskager,Esbjerg U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",83.0,50.0,57,0.1786
L. West,København U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",92.0,50.0,60,0.3212
A. Chiakha,København U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",90.0,50.0,63,0.76
A. Chiakha,København U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",96.0,52.0,68,0.2122
R. Risnæs,København U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",86.0,61.0,75,0.1279
R. Risnæs,København U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",93.0,57.0,90,0.3802
A. Chiakha,København U19,"København U19 - Esbjerg U19, 9 - 1","October 5, 2024 at 3:00:00 PM GMT+2",86.0,56.0,90,0.1889
S. Johannesen,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",76.0,29.0,7,0.01121
B. Andersen Magui,Lyngby U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",91.0,68.0,8,0.04009
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",92.0,59.0,11,0.4439
M. Pimpong,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",93.0,44.0,13,0.1914
J. Arinze,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",90.0,50.0,13,0.3698
J. Emefile,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",92.0,38.0,14,0.1257
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",93.0,65.0,20,0.04089
M. Pimpong,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",90.0,46.0,25,0.1532
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",73.0,56.0,29,0.0009544
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",88.0,64.0,31,0.3862
S. Johannesen,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",84.0,45.0,35,0.08564
W. Steindorsson,Lyngby U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",88.0,41.0,37,0.1697
V. Lykke,Lyngby U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",77.0,63.0,38,0.01089
L. Nielsen,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",78.0,58.0,41,0.009334
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",86.0,60.0,42,0.1185
L. Nielsen,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",93.0,55.0,51,0.5917
B. Andersen Magui,Lyngby U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",78.0,51.0,60,0.05573
W. Steindorsson,Lyngby U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",84.0,52.0,61,0.1831
D. Catak,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",84.0,44.0,62,0.03754
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",94.0,58.0,63,0.1527
J. Otoa,Lyngby U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",79.0,31.0,65,0.005214
M. Odekunie,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",94.0,54.0,71,0.4155
N. Tornvig,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",94.0,55.0,74,0.4641
T. Nilsson,Lyngby U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",95.0,29.0,76,0.04028
S. Johannesen,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",80.0,45.0,80,0.02429
N. Tornvig,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",95.0,59.0,80,0.2045
W. Steindorsson,Lyngby U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",81.0,28.0,82,0.04016
J. Emefile,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",87.0,41.0,84,0.06654
J. Emefile,Midtjylland U19,"Midtjylland U19 - Lyngby U19, 11 - 1","October 5, 2024 at 1:00:00 PM GMT+2",73.0,32.0,90,0.0395
R. Rexhepi,Randers U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",93.0,51.0,2,0.1815
A. Moro,Horsens U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",77.0,27.0,7,0.0009077
M. Larsson,Randers U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",77.0,30.0,14,0.02029
S. Traoré,Horsens U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",78.0,44.0,16,0.01405
Y. Ouorou,Horsens U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",73.0,47.0,21,0.05059
W. Køhler Simonsen,Randers U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",88.0,69.0,25,0.03104
Y. Ouorou,Horsens U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",92.0,64.0,29,0.0854
S. Traoré,Horsens U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",73.0,55.0,34,0.03442
Y. Ouorou,Horsens U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",86.0,44.0,38,0.1101
M. Salah,Horsens U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",91.0,30.0,40,0.04348
N. Krogh,Randers U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",92.0,73.0,42,0.03515
M. Salah,Horsens U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",88.0,50.0,47,0.2031
A. Hakim Sulemana,Randers U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",86.0,40.0,49,0.1622
M. Larsson,Randers U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",90.0,37.0,50,0.1358
M. Salah,Horsens U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",82.0,53.0,51,0.09668
M. Larsson,Randers U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",71.0,60.0,55,0.001416
A. Mandrup,Horsens U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",80.0,30.0,60,0.04794
N. Krogh,Randers U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",91.0,55.0,62,0.2667
Y. Ouorou,Horsens U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",79.0,30.0,63,0.1093
M. Larsson,Randers U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",73.0,71.0,67,0.001061
M. Andy,Horsens U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",88.0,42.0,68,0.07592
O. Mandrup,Horsens U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",90.0,67.0,74,0.01377
Z. Hussein,Horsens U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",88.0,65.0,79,0.02559
Y. Ouorou,Horsens U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",77.0,42.0,82,0.002747
F. Taraldset,Randers U19,"Randers U19 - Horsens U19, 2 - 1","October 5, 2024 at 1:00:00 PM GMT+2",86.0,60.0,92,0.1553
M. Steffensen,AGF U19,"Silkeborg U19 - AGF U19, 0 - 1","October 5, 2024 at 1:00:00 PM GMT+2",81.0,70.0,10,0.001616
E. Ime,AGF U19,"Silkeborg U19 - AGF U19, 0 - 1","October 5, 2024 at 1:00:00 PM GMT+2",91.0,58.0,10,0.09539
G. Smith Balle,Silkeborg U19,"Silkeborg U19 - AGF U19, 0 - 1","October 5, 2024 at 1:00:00 PM GMT+2",91.0,36.0,17,0.08749
S. Biller Mikkelsen,Silkeborg U19,"Silkeborg U19 - AGF U19, 0 - 1","October 5, 2024 at 1:00:00 PM GMT+2",71.0,64.0,18,0.04689
W. Kirk,Silkeborg U19,"Silkeborg U19 - AGF U19, 0 - 1","October 5, 2024 at 1:00:00 PM GMT+2",96.0,64.0,20,0.1294
M. Ryberg,Silkeborg U19,"Silkeborg U19 - AGF U19, 0 - 1","October 5, 2024 at 1:00:00 PM GMT+2",72.0,42.0,29,0.03456
S. Biller Mikkelsen,Silkeborg U19,"Silkeborg U19 - AGF U19, 0 - 1","October 5, 2024 at 1:00:00 PM GMT+2",79.0,61.0,36,0.001205
E. Ime,AGF U19,"Silkeborg U19 - AGF U19, 0 - 1","October 5, 2024 at 1:00:00 PM GMT+2",78.0,54.0,42,0.003422
S. Tchamche,AGF U19,"Silkeborg U19 - AGF U19, 0 - 1","October 5, 2024 at 1:00:00 PM GMT+2",92.0,66.0,42,0.1216
L. Falk Hansen,AGF U19,"Silkeborg U19 - AGF U19, 0 - 1","October 5, 2024 at 1:00:00 PM GMT+2",96.0,39.0,43,0.07772
N. Strandby,AGF U19,"Silkeborg U19 - AGF U19, 0 - 1","October 5, 2024 at 1:00:00 PM GMT+2",73.0,52.0,47,0.03598
M. Ryberg,Silkeborg U19,"Silkeborg U19 - AGF U19, 0 - 1","October 5, 2024 at 1:00:00 PM GMT+2",79.0,40.0,59,0.09156
M. Steffensen,AGF U19,"Silkeborg U19 - AGF U19, 0 - 1","October 5, 2024 at 1:00:00 PM GMT+2",80.0,55.0,61,0.09585
S. Tchamche,AGF U19,"Silkeborg U19 - AGF U19, 0 - 1","October 5, 2024 at 1:00:00 PM GMT+2",91.0,71.0,68,0.03023
M. Ryberg,Silkeborg U19,"Silkeborg U19 - AGF U19, 0 - 1","October 5, 2024 at 1:00:00 PM GMT+2",85.0,68.0,79,0.01798
F. Emmery,AGF U19,"Silkeborg U19 - AGF U19, 0 - 1","October 5, 2024 at 1:00:00 PM GMT+2",91.0,33.0,88,0.05032
M. Ryberg,Silkeborg U19,"Silkeborg U19 - AGF U19, 0 - 1","October 5, 2024 at 1:00:00 PM GMT+2",88.0,49.0,89,0.0866
