PLAYER_WYID,MATCHLABEL,total_duels,stoppedprogress_count,recoveredpossession_count,stoppedprogress_percent,recoveredpossession_percent
625205,"AaB U19 - Brøndby U19, 2 - 1",6,5,2,83.33,33.33
625205,"Brøndby U19 - Esbjerg U19, 4 - 4 (P)",8,5,1,62.5,12.5
625205,"Brøndby U19 - København U19, 3 - 0",7,5,1,71.43,14.29
625205,"Brøndby U19 - Nordsjælland U19, 1 - 0",3,3,1,100.0,33.33
625205,"Brøndby U19 - Randers U19, 5 - 2",4,1,0,25.0,0.0
625205,"Brøndby U19 - Vejle U19, 2 - 1",8,6,4,75.0,50.0
625205,"Midtjylland U19 - Brøndby U19, 4 - 2",10,6,2,60.0,20.0
625205,"OB U19 - Brøndby U19, 2 - 0",6,4,1,66.67,16.67
625205,"Sønderjyske U19 - Brøndby U19, 2 - 1",14,13,8,92.86,57.14
625205,"Vejle U19 - Brøndby U19, 1 - 1",2,2,1,100.0,50.0
625215,"AGF U19 - Brøndby U19, 5 - 1",4,2,0,50.0,0.0
625215,"AaB U19 - Brøndby U19, 2 - 1",9,3,1,33.33,11.11
625215,"Brøndby U19 - AGF U19, 2 - 0",8,4,1,50.0,12.5
625215,"Brøndby U19 - AaB U19, 5 - 0",4,0,0,0.0,0.0
625215,"Brøndby U19 - Esbjerg U19, 4 - 4 (P)",9,4,2,44.44,22.22
625215,"Brøndby U19 - Horsens U19, 2 - 3",7,6,1,85.71,14.29
625215,"Brøndby U19 - København U19, 3 - 0",10,5,3,50.0,30.0
625215,"Brøndby U19 - Lyngby U19, 4 - 1",5,0,0,0.0,0.0
625215,"Brøndby U19 - Midtjylland U19, 4 - 0",5,2,1,40.0,20.0
625215,"Brøndby U19 - Nordsjælland U19, 1 - 0",10,6,3,60.0,30.0
625215,"Brøndby U19 - OB U19, 2 - 4",6,4,1,66.67,16.67
625215,"Brøndby U19 - Randers U19, 5 - 2",3,2,1,66.67,33.33
625215,"Brøndby U19 - Silkeborg U19, 2 - 3",5,5,2,100.0,40.0
625215,"Brøndby U19 - SønderjyskE U19, 5 - 2",5,4,2,80.0,40.0
625215,"Brøndby U19 - Vejle U19, 2 - 1",4,3,0,75.0,0.0
625215,"Esbjerg U19 - Brøndby U19, 4 - 2",1,0,0,0.0,0.0
625215,"Horsens U19 - Brøndby U19, 2 - 1",6,4,1,66.67,16.67
625215,"København U19 - Brøndby U19, 2 - 2 (P)",6,3,0,50.0,0.0
625215,"Lyngby U19 - Brøndby U19, 0 - 2",6,5,4,83.33,66.67
625215,"Midtjylland U19 - Brøndby U19, 4 - 2",4,1,1,25.0,25.0
625215,"Nordsjælland U19 - Brøndby U19, 1 - 0",14,9,1,64.29,7.14
625215,"OB U19 - Brøndby U19, 2 - 0",9,4,3,44.44,33.33
625215,"Randers U19 - Brøndby U19, 3 - 2",2,1,1,50.0,50.0
625215,"Silkeborg U19 - Brøndby U19, 3 - 1",7,4,1,57.14,14.29
625215,"Sønderjyske U19 - Brøndby U19, 2 - 1",7,4,2,57.14,28.57
625215,"Vejle U19 - Brøndby U19, 1 - 1",6,3,0,50.0,0.0
625646,"AGF U19 - Esbjerg U19, 2 - 1",3,2,1,66.67,33.33
625646,"Brøndby U19 - Esbjerg U19, 4 - 4 (P)",2,2,1,100.0,50.0
625646,"Esbjerg U19 - Horsens U19, 3 - 2",4,2,0,50.0,0.0
625646,"Esbjerg U19 - København U19, 3 - 1",14,10,4,71.43,28.57
625646,"Esbjerg U19 - Midtjylland U19, 1 - 4",4,2,0,50.0,0.0
625646,"Silkeborg U19 - Esbjerg U19, 1 - 1 (P)",13,6,2,46.15,15.38
625646,"Sønderjyske U19 - Esbjerg U19, 2 - 0",6,4,3,66.67,50.0
625646,"Vejle U19 - Esbjerg U19, 4 - 4 (E)",1,1,0,100.0,0.0
629040,"AGF U19 - Brøndby U19, 5 - 1",1,1,1,100.0,100.0
629040,"Brøndby U19 - Silkeborg U19, 2 - 3",4,3,1,75.0,25.0
629040,"Brøndby U19 - SønderjyskE U19, 5 - 2",1,1,0,100.0,0.0
629040,"Horsens U19 - Lyngby U19, 1 - 4",4,1,1,25.0,25.0
629040,"Silkeborg U19 - Lyngby U19, 2 - 2 (P)",8,6,3,75.0,37.5
629040,"Vejle U19 - Lyngby U19, 3 - 0",6,2,1,33.33,16.67
629044,"AGF U19 - Lyngby U19, 1 - 1 (E)",2,2,1,100.0,50.0
629044,"AaB U19 - Lyngby U19, 2 - 0",3,2,2,66.67,66.67
629044,"Brøndby U19 - Lyngby U19, 4 - 1",4,2,0,50.0,0.0
629044,"Lyngby U19 - AGF U19, 0 - 1",6,2,1,33.33,16.67
629044,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",2,1,1,50.0,50.0
629044,"Lyngby U19 - Horsens U19, 5 - 3",5,4,2,80.0,40.0
629044,"Lyngby U19 - København U19, 3 - 3 (P)",9,3,0,33.33,0.0
629044,"Lyngby U19 - Midtjylland U19, 0 - 2",4,2,2,50.0,50.0
629044,"Lyngby U19 - Nordsjælland U19, 4 - 2",8,3,1,37.5,12.5
629044,"Lyngby U19 - OB U19, 1 - 2",5,2,0,40.0,0.0
629044,"Lyngby U19 - Randers U19, 2 - 2",2,1,1,50.0,50.0
629044,"Nordsjælland U19 - Lyngby U19, 3 - 2",2,1,0,50.0,0.0
629044,"Randers U19 - Lyngby U19, 0 - 2",4,2,2,50.0,50.0
629044,"Vejle U19 - Lyngby U19, 3 - 0",6,2,1,33.33,16.67
630982,"AaB U19 - Randers U19, 0 - 3",1,0,0,0.0,0.0
630982,"Brøndby U19 - Randers U19, 5 - 2",6,3,2,50.0,33.33
630982,"Horsens U19 - Randers U19, 1 - 0",6,4,2,66.67,33.33
630982,"København U19 - Randers U19, 5 - 1",6,4,2,66.67,33.33
630982,"Lyngby U19 - Randers U19, 2 - 2",1,1,0,100.0,0.0
630982,"Midtjylland U19 - Randers U19, 1 - 2",4,2,1,50.0,25.0
630982,"Nordsjælland U19 - Randers U19, 2 - 0",1,1,1,100.0,100.0
630982,"OB U19 - Randers U19, 0 - 0",2,1,0,50.0,0.0
630982,"Randers U19 - AGF U19, 3 - 2",5,3,2,60.0,40.0
630982,"Randers U19 - AaB U19, 3 - 2",5,4,2,80.0,40.0
630982,"Randers U19 - Brøndby U19, 3 - 2",2,2,1,100.0,50.0
630982,"Randers U19 - Esbjerg U19, 1 - 2",6,6,2,100.0,33.33
630982,"Randers U19 - København U19, 1 - 1",5,3,1,60.0,20.0
630982,"Randers U19 - Midtjylland U19, 1 - 2",8,6,1,75.0,12.5
630982,"Randers U19 - Nordsjælland U19, 2 - 1",1,0,0,0.0,0.0
630982,"Randers U19 - OB U19, 1 - 5",5,3,1,60.0,20.0
630982,"Randers U19 - Silkeborg U19, 1 - 0",5,5,3,100.0,60.0
630982,"Randers U19 - SønderjyskE U19, 0 - 2",1,1,1,100.0,100.0
630982,"Randers U19 - Vejle U19, 0 - 1",4,3,1,75.0,25.0
630982,"Silkeborg U19 - Randers U19, 2 - 0",5,3,2,60.0,40.0
632570,"AGF U19 - Brøndby U19, 5 - 1",8,6,5,75.0,62.5
632570,"AaB U19 - Brøndby U19, 2 - 1",4,2,1,50.0,25.0
632570,"Brøndby U19 - AGF U19, 2 - 0",2,0,0,0.0,0.0
632570,"Brøndby U19 - AaB U19, 5 - 0",5,3,1,60.0,20.0
632570,"Brøndby U19 - København U19, 3 - 0",9,4,1,44.44,11.11
632570,"Brøndby U19 - Lyngby U19, 4 - 1",6,3,1,50.0,16.67
632570,"Brøndby U19 - Midtjylland U19, 4 - 0",3,3,2,100.0,66.67
632570,"Brøndby U19 - OB U19, 2 - 4",10,5,1,50.0,10.0
632570,"Brøndby U19 - Randers U19, 5 - 2",4,2,0,50.0,0.0
632570,"Brøndby U19 - Silkeborg U19, 2 - 3",4,3,1,75.0,25.0
632570,"Brøndby U19 - SønderjyskE U19, 5 - 2",2,0,0,0.0,0.0
632570,"Brøndby U19 - Vejle U19, 2 - 1",5,4,2,80.0,40.0
632570,"Esbjerg U19 - Brøndby U19, 4 - 2",3,1,0,33.33,0.0
632570,"København U19 - Brøndby U19, 2 - 2 (P)",3,3,1,100.0,33.33
632570,"Lyngby U19 - Brøndby U19, 0 - 2",6,4,1,66.67,16.67
632570,"Midtjylland U19 - Brøndby U19, 4 - 2",3,1,1,33.33,33.33
632570,"Nordsjælland U19 - Brøndby U19, 1 - 0",17,15,8,88.24,47.06
632570,"OB U19 - Brøndby U19, 2 - 0",5,3,1,60.0,20.0
632570,"Randers U19 - Brøndby U19, 3 - 2",5,2,1,40.0,20.0
632570,"Sønderjyske U19 - Brøndby U19, 2 - 1",1,1,1,100.0,100.0
632570,"Vejle U19 - Brøndby U19, 1 - 1",6,4,1,66.67,16.67
634301,"AGF U19 - Brøndby U19, 5 - 1",7,4,2,57.14,28.57
634301,"AaB U19 - Brøndby U19, 2 - 1",12,8,3,66.67,25.0
634301,"Brøndby U19 - AGF U19, 2 - 0",11,7,4,63.64,36.36
634301,"Brøndby U19 - AaB U19, 5 - 0",6,3,2,50.0,33.33
634301,"Brøndby U19 - Horsens U19, 2 - 3",8,4,1,50.0,12.5
634301,"Brøndby U19 - København U19, 3 - 0",8,7,3,87.5,37.5
634301,"Brøndby U19 - Lyngby U19, 4 - 1",5,4,0,80.0,0.0
634301,"Brøndby U19 - Midtjylland U19, 4 - 0",7,2,1,28.57,14.29
634301,"Brøndby U19 - OB U19, 2 - 4",7,5,2,71.43,28.57
634301,"Brøndby U19 - Randers U19, 5 - 2",4,2,1,50.0,25.0
634301,"Brøndby U19 - Silkeborg U19, 2 - 3",7,5,1,71.43,14.29
634301,"Brøndby U19 - Vejle U19, 2 - 1",10,6,2,60.0,20.0
634301,"Esbjerg U19 - Brøndby U19, 4 - 2",5,3,2,60.0,40.0
634301,"København U19 - Brøndby U19, 2 - 2 (P)",2,1,1,50.0,50.0
634301,"Midtjylland U19 - Brøndby U19, 4 - 2",4,3,1,75.0,25.0
634301,"Nordsjælland U19 - Brøndby U19, 1 - 0",9,4,1,44.44,11.11
634301,"Randers U19 - Brøndby U19, 3 - 2",6,4,3,66.67,50.0
634301,"Silkeborg U19 - Brøndby U19, 3 - 1",4,3,0,75.0,0.0
634301,"Sønderjyske U19 - Brøndby U19, 2 - 1",4,3,0,75.0,0.0
634301,"Vejle U19 - Brøndby U19, 1 - 1",1,1,0,100.0,0.0
638043,"AaB U19 - Vejle U19, 1 - 1",9,6,3,66.67,33.33
638043,"Esbjerg U19 - Vejle U19, 1 - 1 (E)",2,2,2,100.0,100.0
638043,"Horsens U19 - Vejle U19, 3 - 1",11,6,1,54.55,9.09
638043,"OB U19 - Vejle U19, 4 - 0",6,4,2,66.67,33.33
638043,"Randers U19 - Vejle U19, 0 - 1",1,0,0,0.0,0.0
638043,"Silkeborg U19 - Vejle U19, 1 - 1 (P)",5,3,1,60.0,20.0
638043,"Vejle U19 - AGF U19, 2 - 2 (P)",10,5,2,50.0,20.0
638043,"Vejle U19 - AaB U19, 1 - 1",2,0,0,0.0,0.0
638043,"Vejle U19 - Horsens U19, 1 - 0",5,4,3,80.0,60.0
638043,"Vejle U19 - København U19, 2 - 3",9,9,5,100.0,55.56
638043,"Vejle U19 - Lyngby U19, 3 - 0",5,3,2,60.0,40.0
638043,"Vejle U19 - Midtjylland U19, 1 - 5",6,5,2,83.33,33.33
638043,"Vejle U19 - OB U19, 0 - 1",4,2,2,50.0,50.0
639696,"AGF U19 - Midtjylland U19, 0 - 1",8,5,0,62.5,0.0
639696,"AaB U19 - Midtjylland U19, 0 - 0 (P)",4,4,1,100.0,25.0
639696,"Brøndby U19 - Midtjylland U19, 4 - 0",7,6,2,85.71,28.57
639696,"Esbjerg U19 - Midtjylland U19, 1 - 4",5,2,1,40.0,20.0
639696,"Horsens U19 - Midtjylland U19, 0 - 2",8,4,3,50.0,37.5
639696,"København U19 - Midtjylland U19, 0 - 2",9,8,0,88.89,0.0
639696,"Midtjylland U19 - AGF U19, 1 - 3",7,3,1,42.86,14.29
639696,"Midtjylland U19 - AaB U19, 6 - 1",11,8,4,72.73,36.36
639696,"Midtjylland U19 - Brøndby U19, 4 - 2",10,6,3,60.0,30.0
639696,"Midtjylland U19 - Esbjerg U19, 4 - 2",2,1,1,50.0,50.0
639696,"Midtjylland U19 - Horsens U19, 5 - 0",6,5,4,83.33,66.67
639696,"Midtjylland U19 - København U19, 5 - 1",9,2,1,22.22,11.11
639696,"Midtjylland U19 - Lyngby U19, 11 - 1",14,9,4,64.29,28.57
639696,"Midtjylland U19 - Nordsjælland U19, 1 - 1 (P)",8,4,1,50.0,12.5
639696,"Midtjylland U19 - OB U19, 5 - 2",4,1,0,25.0,0.0
639696,"Midtjylland U19 - Randers U19, 1 - 2",7,5,1,71.43,14.29
639696,"Midtjylland U19 - Silkeborg U19, 2 - 3",5,3,2,60.0,40.0
639696,"Midtjylland U19 - SønderjyskE U19, 5 - 0",5,5,1,100.0,20.0
639696,"Midtjylland U19 - Vejle U19, 2 - 1",12,5,1,41.67,8.33
639696,"Nordsjælland U19 - Midtjylland U19, 0 - 0",12,7,4,58.33,33.33
639696,"Randers U19 - Midtjylland U19, 1 - 2",6,4,2,66.67,33.33
639696,"Silkeborg U19 - Midtjylland U19, 1 - 5",8,5,2,62.5,25.0
639696,"Sønderjyske U19 - Midtjylland U19, 3 - 5",13,10,4,76.92,30.77
639696,"Vejle U19 - Midtjylland U19, 1 - 5",5,4,0,80.0,0.0
644794,"AaB U19 - OB U19, 1 - 0",1,0,0,0.0,0.0
644794,"SønderjyskE U19 - AaB U19, 0 - 2",6,3,3,50.0,50.0
644794,"Vejle U19 - AaB U19, 1 - 1",1,1,0,100.0,0.0
660853,"AaB U19 - SønderjyskE U19, 1 - 1",2,2,1,100.0,50.0
660853,"København U19 - AaB U19, 3 - 4",1,1,1,100.0,100.0
660853,"OB U19 - AaB U19, 4 - 4",5,5,1,100.0,20.0
660886,"AGF U19 - København U19, 0 - 3",5,2,0,40.0,0.0
660886,"AaB U19 - København U19, 2 - 1",5,5,1,100.0,20.0
660886,"København U19 - Brøndby U19, 2 - 2 (P)",3,1,0,33.33,0.0
660886,"København U19 - OB U19, 4 - 0",1,1,1,100.0,100.0
660886,"København U19 - Silkeborg U19, 2 - 0",2,2,0,100.0,0.0
660886,"Midtjylland U19 - København U19, 5 - 1",1,1,0,100.0,0.0
660886,"Randers U19 - København U19, 1 - 1",1,0,0,0.0,0.0
660886,"SønderjyskE U19 - København U19, 2 - 0",3,1,0,33.33,0.0
660886,"Vejle U19 - København U19, 2 - 3",4,2,0,50.0,0.0
678037,"Horsens U19 - AGF U19, 1 - 1 (P)",12,6,2,50.0,16.67
678037,"Horsens U19 - Midtjylland U19, 0 - 2",7,6,4,85.71,57.14
678037,"Horsens U19 - Silkeborg U19, 3 - 0",3,2,1,66.67,33.33
678042,"Horsens U19 - Midtjylland U19, 0 - 2",1,1,0,100.0,0.0
678042,"Lyngby U19 - Horsens U19, 5 - 3",1,0,0,0.0,0.0
678042,"Nordsjælland U19 - Horsens U19, 3 - 0",2,0,0,0.0,0.0
678050,"Esbjerg U19 - Vejle U19, 1 - 1 (E)",1,0,0,0.0,0.0
678057,"Brøndby U19 - Midtjylland U19, 4 - 0",1,1,0,100.0,0.0
678057,"Horsens U19 - Midtjylland U19, 0 - 2",6,3,1,50.0,16.67
678057,"Midtjylland U19 - AGF U19, 1 - 3",3,1,0,33.33,0.0
678057,"Midtjylland U19 - AaB U19, 6 - 1",3,2,2,66.67,66.67
678057,"Midtjylland U19 - Brøndby U19, 4 - 2",1,0,0,0.0,0.0
678057,"Midtjylland U19 - Horsens U19, 5 - 0",7,3,1,42.86,14.29
678057,"Sønderjyske U19 - Midtjylland U19, 3 - 5",6,4,3,66.67,50.0
678062,"AGF U19 - Midtjylland U19, 0 - 1",6,5,2,83.33,33.33
678062,"AaB U19 - Midtjylland U19, 0 - 0 (P)",4,4,0,100.0,0.0
678062,"København U19 - Midtjylland U19, 0 - 2",2,1,0,50.0,0.0
678062,"Lyngby U19 - Midtjylland U19, 0 - 2",4,2,1,50.0,25.0
678062,"Midtjylland U19 - Brøndby U19, 4 - 2",3,0,0,0.0,0.0
678062,"Midtjylland U19 - Esbjerg U19, 4 - 2",1,1,0,100.0,0.0
678062,"Midtjylland U19 - København U19, 5 - 1",3,1,0,33.33,0.0
678062,"Midtjylland U19 - Lyngby U19, 11 - 1",3,1,1,33.33,33.33
678062,"Midtjylland U19 - Nordsjælland U19, 1 - 1 (P)",3,1,0,33.33,0.0
678062,"Midtjylland U19 - OB U19, 5 - 2",1,0,0,0.0,0.0
678062,"Midtjylland U19 - Randers U19, 1 - 2",2,2,0,100.0,0.0
678062,"Midtjylland U19 - SønderjyskE U19, 5 - 0",2,2,2,100.0,100.0
678062,"Nordsjælland U19 - Midtjylland U19, 0 - 0",4,3,2,75.0,50.0
678062,"OB U19 - Midtjylland U19, 3 - 4",5,2,0,40.0,0.0
678062,"Sønderjyske U19 - Midtjylland U19, 3 - 5",3,1,1,33.33,33.33
678062,"Vejle U19 - Midtjylland U19, 1 - 5",4,3,1,75.0,25.0
678068,"AGF U19 - Randers U19, 5 - 2",3,1,0,33.33,0.0
678068,"AaB U19 - Randers U19, 0 - 3",6,2,1,33.33,16.67
678068,"Horsens U19 - Randers U19, 1 - 0",2,0,0,0.0,0.0
678068,"København U19 - Randers U19, 5 - 1",5,4,1,80.0,20.0
678068,"Lyngby U19 - Randers U19, 2 - 2",3,1,1,33.33,33.33
678068,"Nordsjælland U19 - Randers U19, 2 - 0",3,1,0,33.33,0.0
678068,"Randers U19 - Esbjerg U19, 1 - 2",3,2,0,66.67,0.0
678068,"Randers U19 - Horsens U19, 2 - 1",5,1,0,20.0,0.0
678068,"Randers U19 - København U19, 1 - 1",3,1,0,33.33,0.0
678068,"Randers U19 - Lyngby U19, 0 - 2",3,1,0,33.33,0.0
678068,"Randers U19 - Midtjylland U19, 1 - 2",2,2,0,100.0,0.0
678068,"Randers U19 - Nordsjælland U19, 2 - 1",3,2,0,66.67,0.0
678068,"Randers U19 - OB U19, 1 - 5",3,2,1,66.67,33.33
678068,"Randers U19 - Silkeborg U19, 1 - 0",2,1,1,50.0,50.0
678068,"Randers U19 - SønderjyskE U19, 0 - 2",1,1,0,100.0,0.0
678068,"Randers U19 - Vejle U19, 0 - 1",2,1,0,50.0,0.0
678068,"Silkeborg U19 - Randers U19, 2 - 0",1,1,1,100.0,100.0
678068,"Sønderjyske U19 - Randers U19, 1 - 2",4,3,1,75.0,25.0
678068,"Vejle U19 - Randers U19, 3 - 2",3,1,0,33.33,0.0
678648,"OB U19 - Lyngby U19, 2 - 0",4,4,2,100.0,50.0
678648,"OB U19 - Silkeborg U19, 2 - 0",4,4,2,100.0,50.0
678651,"AGF U19 - OB U19, 2 - 2 (P)",4,2,0,50.0,0.0
678651,"AaB U19 - OB U19, 1 - 0",9,8,1,88.89,11.11
678651,"Brøndby U19 - OB U19, 2 - 4",9,5,1,55.56,11.11
678651,"Esbjerg U19 - OB U19, 2 - 1",5,4,1,80.0,20.0
678651,"Horsens U19 - OB U19, 0 - 3",8,6,3,75.0,37.5
678651,"Lyngby U19 - OB U19, 1 - 2",5,4,2,80.0,40.0
678651,"Nordsjælland U19 - OB U19, 0 - 0",10,9,6,90.0,60.0
678651,"OB U19 - AaB U19, 4 - 4",7,3,1,42.86,14.29
678651,"OB U19 - Brøndby U19, 2 - 0",9,8,2,88.89,22.22
678651,"OB U19 - Esbjerg U19, 3 - 1",4,4,1,100.0,25.0
678651,"OB U19 - Horsens U19, 2 - 0",10,5,1,50.0,10.0
678651,"OB U19 - Lyngby U19, 2 - 0",3,3,0,100.0,0.0
678651,"OB U19 - Midtjylland U19, 3 - 4",15,8,3,53.33,20.0
678651,"OB U19 - Nordsjælland U19, 0 - 0 (P)",9,7,1,77.78,11.11
678651,"OB U19 - Randers U19, 0 - 0",5,4,1,80.0,20.0
678651,"OB U19 - Silkeborg U19, 2 - 0",2,0,0,0.0,0.0
678651,"OB U19 - Sønderjyske U19, 1 - 0",2,1,1,50.0,50.0
678651,"OB U19 - Vejle U19, 4 - 0",4,3,1,75.0,25.0
678651,"Randers U19 - OB U19, 1 - 5",13,8,3,61.54,23.08
678651,"SønderjyskE U19 - OB U19, 1 - 3",4,3,0,75.0,0.0
678651,"Vejle U19 - OB U19, 0 - 1",9,8,4,88.89,44.44
678652,"AGF U19 - Horsens U19, 3 - 1",2,2,0,100.0,0.0
678652,"Esbjerg U19 - Horsens U19, 3 - 2",1,1,0,100.0,0.0
678652,"Horsens U19 - Brøndby U19, 2 - 1",1,1,0,100.0,0.0
678652,"Horsens U19 - København U19, 1 - 1 (P)",1,0,0,0.0,0.0
678652,"Horsens U19 - Lyngby U19, 1 - 4",6,2,1,33.33,16.67
678652,"Horsens U19 - OB U19, 0 - 3",3,3,2,100.0,66.67
678652,"Horsens U19 - Randers U19, 1 - 0",1,0,0,0.0,0.0
678652,"Horsens U19 - Silkeborg U19, 3 - 0",1,1,0,100.0,0.0
678652,"København U19 - Horsens U19, 5 - 0",4,2,1,50.0,25.0
678652,"Lyngby U19 - Horsens U19, 5 - 3",5,3,0,60.0,0.0
678652,"Midtjylland U19 - Horsens U19, 5 - 0",11,7,4,63.64,36.36
678652,"Nordsjælland U19 - Horsens U19, 3 - 0",6,4,3,66.67,50.0
678652,"OB U19 - Vejle U19, 4 - 0",1,1,0,100.0,0.0
678652,"SønderjyskE U19 - OB U19, 1 - 3",1,0,0,0.0,0.0
678652,"Sønderjyske U19 - Horsens U19, 3 - 2",7,3,1,42.86,14.29
678652,"Vejle U19 - Horsens U19, 1 - 0",3,1,0,33.33,0.0
678660,"AGF U19 - OB U19, 2 - 2 (P)",2,2,0,100.0,0.0
678660,"Esbjerg U19 - OB U19, 2 - 1",3,2,2,66.67,66.67
678660,"Horsens U19 - OB U19, 0 - 3",2,1,0,50.0,0.0
678660,"Lyngby U19 - OB U19, 1 - 2",3,1,1,33.33,33.33
678660,"Midtjylland U19 - OB U19, 5 - 2",5,2,0,40.0,0.0
678660,"Nordsjælland U19 - OB U19, 0 - 0",1,1,0,100.0,0.0
678660,"OB U19 - AaB U19, 4 - 4",2,0,0,0.0,0.0
678660,"OB U19 - Horsens U19, 2 - 0",1,0,0,0.0,0.0
678660,"OB U19 - Randers U19, 0 - 0",1,1,1,100.0,100.0
678660,"Randers U19 - OB U19, 1 - 5",1,0,0,0.0,0.0
678660,"Vejle U19 - OB U19, 0 - 1",1,0,0,0.0,0.0
678661,"AGF U19 - Randers U19, 5 - 2",13,8,5,61.54,38.46
678661,"AaB U19 - Randers U19, 0 - 3",7,3,1,42.86,14.29
678661,"Brøndby U19 - Randers U19, 5 - 2",8,6,2,75.0,25.0
678661,"Esbjerg U19 - Randers U19, 1 - 2",6,5,3,83.33,50.0
678661,"Horsens U19 - Randers U19, 1 - 0",3,1,1,33.33,33.33
678661,"København U19 - Randers U19, 5 - 1",7,3,0,42.86,0.0
678661,"Lyngby U19 - Randers U19, 2 - 2",11,9,3,81.82,27.27
678661,"Midtjylland U19 - Randers U19, 1 - 2",3,1,0,33.33,0.0
678661,"OB U19 - Randers U19, 0 - 0",12,7,1,58.33,8.33
678661,"Randers U19 - AGF U19, 3 - 2",8,7,3,87.5,37.5
678661,"Randers U19 - AaB U19, 3 - 2",8,3,0,37.5,0.0
678661,"Randers U19 - Brøndby U19, 3 - 2",15,7,3,46.67,20.0
678661,"Randers U19 - København U19, 1 - 1",2,1,1,50.0,50.0
678661,"Randers U19 - Lyngby U19, 0 - 2",10,5,1,50.0,10.0
678661,"Randers U19 - Midtjylland U19, 1 - 2",8,4,0,50.0,0.0
678661,"Randers U19 - OB U19, 1 - 5",6,4,1,66.67,16.67
678661,"Randers U19 - Silkeborg U19, 1 - 0",8,4,1,50.0,12.5
678661,"Randers U19 - SønderjyskE U19, 0 - 2",5,2,2,40.0,40.0
678661,"Randers U19 - Vejle U19, 0 - 1",9,6,1,66.67,11.11
678661,"Silkeborg U19 - Randers U19, 2 - 0",7,2,0,28.57,0.0
678661,"Vejle U19 - Randers U19, 3 - 2",8,6,2,75.0,25.0
678662,"København U19 - OB U19, 4 - 0",7,3,2,42.86,28.57
678662,"OB U19 - Esbjerg U19, 3 - 1",3,1,0,33.33,0.0
678662,"OB U19 - Lyngby U19, 2 - 0",2,1,1,50.0,50.0
678662,"OB U19 - Midtjylland U19, 3 - 4",4,1,0,25.0,0.0
678662,"OB U19 - Nordsjælland U19, 0 - 0 (P)",2,1,1,50.0,50.0
678662,"OB U19 - Silkeborg U19, 2 - 0",2,2,2,100.0,100.0
678662,"Randers U19 - OB U19, 1 - 5",2,1,0,50.0,0.0
678663,"AGF U19 - København U19, 0 - 3",7,5,1,71.43,14.29
678992,"Midtjylland U19 - Randers U19, 1 - 2",10,7,2,70.0,20.0
678992,"Randers U19 - København U19, 1 - 1",8,5,2,62.5,25.0
678992,"Randers U19 - Nordsjælland U19, 2 - 1",7,4,2,57.14,28.57
678994,"AaB U19 - Randers U19, 0 - 3",12,6,2,50.0,16.67
678994,"Brøndby U19 - Randers U19, 5 - 2",5,3,1,60.0,20.0
678994,"Esbjerg U19 - Randers U19, 1 - 2",4,2,1,50.0,25.0
678994,"Horsens U19 - Randers U19, 1 - 0",4,3,0,75.0,0.0
678994,"København U19 - Randers U19, 5 - 1",6,2,0,33.33,0.0
678994,"Lyngby U19 - Randers U19, 2 - 2",9,5,1,55.56,11.11
678994,"Nordsjælland U19 - Randers U19, 2 - 0",7,4,1,57.14,14.29
678994,"OB U19 - Randers U19, 0 - 0",9,5,3,55.56,33.33
678994,"Randers U19 - AGF U19, 3 - 2",9,8,1,88.89,11.11
678994,"Randers U19 - AaB U19, 3 - 2",8,6,4,75.0,50.0
678994,"Randers U19 - Brøndby U19, 3 - 2",12,5,3,41.67,25.0
678994,"Randers U19 - Esbjerg U19, 1 - 2",6,4,1,66.67,16.67
678994,"Randers U19 - Horsens U19, 2 - 1",6,5,4,83.33,66.67
678994,"Randers U19 - København U19, 1 - 1",5,5,1,100.0,20.0
678994,"Randers U19 - Lyngby U19, 0 - 2",11,3,0,27.27,0.0
678994,"Randers U19 - Nordsjælland U19, 2 - 1",6,3,1,50.0,16.67
678994,"Randers U19 - OB U19, 1 - 5",1,1,0,100.0,0.0
678994,"Randers U19 - Silkeborg U19, 1 - 0",3,0,0,0.0,0.0
678994,"Randers U19 - SønderjyskE U19, 0 - 2",2,2,1,100.0,50.0
678994,"Randers U19 - Vejle U19, 0 - 1",6,5,1,83.33,16.67
678994,"Silkeborg U19 - Randers U19, 2 - 0",8,5,1,62.5,12.5
678994,"Sønderjyske U19 - Randers U19, 1 - 2",6,4,2,66.67,33.33
678994,"Vejle U19 - Randers U19, 3 - 2",3,2,1,66.67,33.33
678996,"AGF U19 - Randers U19, 5 - 2",8,6,2,75.0,25.0
678996,"AaB U19 - Randers U19, 0 - 3",3,2,0,66.67,0.0
678996,"Horsens U19 - Randers U19, 1 - 0",3,3,1,100.0,33.33
678996,"Lyngby U19 - Randers U19, 2 - 2",4,1,0,25.0,0.0
678996,"Midtjylland U19 - Randers U19, 1 - 2",6,2,0,33.33,0.0
678996,"Nordsjælland U19 - Randers U19, 2 - 0",4,1,0,25.0,0.0
678996,"OB U19 - Randers U19, 0 - 0",6,3,1,50.0,16.67
678996,"Randers U19 - AGF U19, 3 - 2",2,2,0,100.0,0.0
678996,"Randers U19 - AaB U19, 3 - 2",4,1,0,25.0,0.0
678996,"Randers U19 - Brøndby U19, 3 - 2",2,1,0,50.0,0.0
678996,"Randers U19 - København U19, 1 - 1",3,0,0,0.0,0.0
