id,player.name,player.id,team.name,matchId,pass.recipient.name,pass.accurate,label,date,minute,second,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,pass.endLocation.x,pass.endLocation.y,carry.endLocation.x,carry.endLocation.y,shot.xg,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.name,possession.attack.xg
2263459891,G. Efe Egbedi,1098968,AGF U19,5605871,A. Drexel,False,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",6,27,,,,,pass,"['cross', 'lateral_pass', 'loss', 'pass_to_penalty_area']",94.0,13.0,95.0,44.0,,,,"['attack', 'transition_medium']",8.0,3.0,36.0,34.0,73.0,63.0,AGF U19,0.0
2263460356,A. Drexel,768987,Esbjerg U19,5605871,E. Omerovic,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",6,40,,,,,interception,"['lateral_pass', 'pass', 'recovery', 'short_or_medium_pass']",5.0,56.0,8.0,76.0,,,,"['attack', 'transition_medium']",8.0,4.0,36.0,34.0,73.0,63.0,AGF U19,0.0
2263460357,E. Omerovic,679266,Esbjerg U19,5605871,O. Haugstrup,False,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",6,43,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'progressive_pass']",8.0,76.0,39.0,47.0,,,,"['attack', 'transition_medium']",8.0,5.0,36.0,34.0,73.0,63.0,AGF U19,0.0
2263459892,O. Haugstrup,765207,AGF U19,5605871,R. Düring,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",6,45,,,,,interception,"['head_pass', 'pass', 'recovery', 'short_or_medium_pass']",61.0,53.0,62.0,68.0,,,,"['attack', 'transition_medium']",8.0,6.0,36.0,34.0,73.0,63.0,AGF U19,0.0
2263459893,R. Düring,696293,AGF U19,5605871,R. Zwinge,False,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",6,47,,,,,pass,"['forward_pass', 'loss', 'pass_to_final_third', 'short_or_medium_pass']",62.0,68.0,73.0,63.0,,,,"['attack', 'transition_medium']",8.0,7.0,36.0,34.0,73.0,63.0,AGF U19,0.0
2263460358,R. Zwinge,766588,Esbjerg U19,5605871,K. Pedersen,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",6,49,,,,,pass,"['forward_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",27.0,37.0,44.0,56.0,,,,[],4.0,0.0,27.0,37.0,43.0,58.0,Esbjerg U19,
2263459894,S. Schøt,1098962,AGF U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",6,50,,,,,duel,"['defensive_duel', 'ground_duel']",56.0,44.0,,,,,,[],4.0,1.0,27.0,37.0,43.0,58.0,Esbjerg U19,
2263460360,K. Pedersen,679276,Esbjerg U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",6,50,,,,,duel,"['foul_suffered', 'ground_duel', 'offensive_duel']",44.0,56.0,,,,,,[],4.0,2.0,27.0,37.0,43.0,58.0,Esbjerg U19,
2263459895,S. Schøt,1098962,AGF U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",6,51,,,,,infraction,['foul'],57.0,42.0,,,,,,[],4.0,3.0,27.0,37.0,43.0,58.0,Esbjerg U19,
2263461010,B. Baldursson,835759,Esbjerg U19,5605871,M. Svane,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",6,58,,,,,free_kick,[],44.0,59.0,48.0,11.0,,,,"['set_piece_attack', 'free_kick']",10.0,0.0,44.0,59.0,75.0,73.0,Esbjerg U19,
2263460431,M. Svane,679269,Esbjerg U19,5605871,R. Zwinge,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,3,,,,,pass,"['back_pass', 'short_or_medium_pass']",48.0,11.0,34.0,20.0,,,,"['set_piece_attack', 'free_kick']",10.0,1.0,44.0,59.0,75.0,73.0,Esbjerg U19,
2263460432,R. Zwinge,766588,Esbjerg U19,5605871,E. Omerovic,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,6,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",34.0,20.0,35.0,62.0,,,,"['set_piece_attack', 'free_kick']",10.0,2.0,44.0,59.0,75.0,73.0,Esbjerg U19,
2263460433,E. Omerovic,679266,Esbjerg U19,5605871,E. Larsen,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,8,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",35.0,62.0,42.0,86.0,,,,"['set_piece_attack', 'free_kick']",10.0,3.0,44.0,59.0,75.0,73.0,Esbjerg U19,
2263460434,E. Larsen,766591,Esbjerg U19,5605871,E. Omerovic,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,10,,,,,pass,"['back_pass', 'short_or_medium_pass']",42.0,86.0,27.0,66.0,,,,"['set_piece_attack', 'free_kick']",10.0,4.0,44.0,59.0,75.0,73.0,Esbjerg U19,
2263460435,E. Omerovic,679266,Esbjerg U19,5605871,A. Drexel,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,12,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",27.0,66.0,17.0,47.0,,,,"['set_piece_attack', 'free_kick']",10.0,5.0,44.0,59.0,75.0,73.0,Esbjerg U19,
2263460436,A. Drexel,768987,Esbjerg U19,5605871,A. Lund Jørgensen,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,16,,,,,pass,"['forward_pass', 'long_pass', 'progressive_pass']",17.0,47.0,62.0,57.0,,,,"['set_piece_attack', 'free_kick']",10.0,6.0,44.0,59.0,75.0,73.0,Esbjerg U19,
2263459896,C. Storch,769069,AGF U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,19,,,,,duel,"['defensive_duel', 'ground_duel']",38.0,43.0,,,,,,"['set_piece_attack', 'free_kick']",10.0,7.0,44.0,59.0,75.0,73.0,Esbjerg U19,
2263460437,A. Lund Jørgensen,750795,Esbjerg U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,19,,,,,duel,"['ground_duel', 'offensive_duel']",62.0,57.0,,,,,,"['set_piece_attack', 'free_kick']",10.0,8.0,44.0,59.0,75.0,73.0,Esbjerg U19,
2263460439,P. Nielsen,679653,Esbjerg U19,5605871,A. Skovgaard,False,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,21,,,,,pass,"['forward_pass', 'loss', 'pass_to_final_third', 'short_or_medium_pass']",57.0,49.0,75.0,73.0,,,,"['set_piece_attack', 'free_kick']",10.0,9.0,44.0,59.0,75.0,73.0,Esbjerg U19,
2263459897,A. Skovgaard,813151,AGF U19,5605871,V. De Paoli,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,24,,,,,pass,"['lateral_pass', 'recovery', 'short_or_medium_pass']",25.0,27.0,7.0,70.0,,,,['attack'],19.0,0.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263459898,V. De Paoli,752651,AGF U19,5605871,W. Rygaard,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,31,,,,,pass,"['forward_pass', 'long_pass', 'progressive_pass']",7.0,70.0,44.0,55.0,,,,['attack'],19.0,1.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263459899,W. Rygaard,850107,AGF U19,5605871,G. Efe Egbedi,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,35,,,,,pass,['short_or_medium_pass'],44.0,55.0,49.0,42.0,,,,['attack'],19.0,2.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263459901,G. Efe Egbedi,1098968,AGF U19,5605871,F. Elkjær Andersen,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,37,,,,,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",49.0,42.0,76.0,39.0,,,,['attack'],19.0,3.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263459902,F. Elkjær Andersen,752351,AGF U19,5605871,G. Efe Egbedi,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,40,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",76.0,39.0,87.0,15.0,,,,['attack'],19.0,4.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263459903,G. Efe Egbedi,1098968,AGF U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,44,,,,,duel,"['dribble', 'ground_duel', 'offensive_duel', 'progressive_run', 'carry']",87.0,15.0,,,97.0,27.0,,['attack'],19.0,5.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263460448,E. Larsen,766591,Esbjerg U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,44,,,,,duel,"['defensive_duel', 'dribbled_past_attempt', 'ground_duel']",13.0,85.0,,,,,,['attack'],19.0,6.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263459904,G. Efe Egbedi,1098968,AGF U19,5605871,R. Zwinge,False,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,46,,,,,pass,"['cross', 'lateral_pass', 'loss', 'touch_in_box']",97.0,27.0,92.0,54.0,,,,['attack'],19.0,7.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263460449,R. Zwinge,766588,Esbjerg U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,47,,,,,interception,['loss'],8.0,46.0,,,,,,['attack'],19.0,8.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263459905,A. Skovgaard,813151,AGF U19,5605871,S. Schøt,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,51,,,,,pass,"['back_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",78.0,26.0,71.0,22.0,,,,['attack'],19.0,9.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263459906,S. Schøt,1098962,AGF U19,5605871,A. Skovgaard,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,55,,,,,pass,['short_or_medium_pass'],71.0,22.0,74.0,14.0,,,,['attack'],19.0,10.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263459907,A. Skovgaard,813151,AGF U19,5605871,S. Schøt,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",7,58,,,,,pass,"['back_pass', 'short_or_medium_pass']",74.0,14.0,69.0,17.0,,,,['attack'],19.0,11.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263459908,S. Schøt,1098962,AGF U19,5605871,O. Haugstrup,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,0,,,,,pass,['short_or_medium_pass'],69.0,17.0,67.0,28.0,,,,['attack'],19.0,12.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263459909,O. Haugstrup,765207,AGF U19,5605871,S. Schøt,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,2,,,,,pass,['short_or_medium_pass'],67.0,28.0,67.0,13.0,,,,['attack'],19.0,13.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263459910,S. Schøt,1098962,AGF U19,5605871,O. Haugstrup,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,4,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",67.0,13.0,58.0,30.0,,,,['attack'],19.0,14.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263459911,O. Haugstrup,765207,AGF U19,5605871,C. Storch,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,6,,,,,pass,"['back_pass', 'short_or_medium_pass']",58.0,30.0,31.0,39.0,,,,['attack'],19.0,15.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263459912,C. Storch,769069,AGF U19,5605871,S. Schøt,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,7,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",31.0,39.0,40.0,14.0,,,,['attack'],19.0,16.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263459913,S. Schøt,1098962,AGF U19,5605871,,False,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,10,,,,,pass,['short_or_medium_pass'],40.0,14.0,39.0,0.0,,,,['attack'],19.0,17.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263459914,,0,AGF U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,14,,,,,game_interruption,['ball_out'],39.0,0.0,,,,,,['attack'],19.0,18.0,25.0,27.0,39.0,0.0,AGF U19,0.0
2263459915,A. Skovgaard,813151,AGF U19,5605871,S. Schøt,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,21,,,,,throw_in,[],40.0,0.0,27.0,20.0,,,,['throw_in'],7.0,0.0,40.0,0.0,34.0,49.0,AGF U19,
2263459916,S. Schøt,1098962,AGF U19,5605871,C. Storch,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,23,,,,,pass,['short_or_medium_pass'],27.0,20.0,27.0,30.0,,,,['throw_in'],7.0,1.0,40.0,0.0,34.0,49.0,AGF U19,
2263459917,C. Storch,769069,AGF U19,5605871,B. Baldursson,False,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,25,,,,,pass,"['forward_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",27.0,30.0,47.0,31.0,,,,['throw_in'],7.0,2.0,40.0,0.0,34.0,49.0,AGF U19,
2263461014,B. Baldursson,835759,Esbjerg U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,26,,,,,interception,['recovery'],53.0,69.0,,,,,,['throw_in'],7.0,3.0,40.0,0.0,34.0,49.0,AGF U19,
2263460451,M. Kruse,765988,Esbjerg U19,5605871,P. Nielsen,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,27,,,,,pass,['short_or_medium_pass'],66.0,64.0,62.0,52.0,,,,['throw_in'],7.0,4.0,40.0,0.0,34.0,49.0,AGF U19,
2263460452,P. Nielsen,679653,Esbjerg U19,5605871,S. Schøt,False,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,29,,,,,pass,"['forward_pass', 'loss', 'pass_to_final_third', 'short_or_medium_pass']",62.0,52.0,73.0,68.0,,,,['throw_in'],7.0,5.0,40.0,0.0,34.0,49.0,AGF U19,
2263459918,S. Schøt,1098962,AGF U19,5605871,P. Nielsen,False,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,29,,,,,pass,"['lateral_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",27.0,32.0,34.0,49.0,,,,['throw_in'],7.0,6.0,40.0,0.0,34.0,49.0,AGF U19,
2263460453,P. Nielsen,679653,Esbjerg U19,5605871,E. Larsen,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,32,,,,,pass,"['lateral_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",66.0,51.0,64.0,78.0,,,,[],6.0,0.0,66.0,51.0,78.0,0.0,Esbjerg U19,
2263460454,E. Larsen,766591,Esbjerg U19,5605871,E. Omerovic,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,34,,,,,pass,"['back_pass', 'short_or_medium_pass']",64.0,78.0,43.0,68.0,,,,[],6.0,1.0,66.0,51.0,78.0,0.0,Esbjerg U19,
2263460455,E. Omerovic,679266,Esbjerg U19,5605871,R. Zwinge,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,36,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",43.0,68.0,36.0,33.0,,,,[],6.0,2.0,66.0,51.0,78.0,0.0,Esbjerg U19,
2263460456,R. Zwinge,766588,Esbjerg U19,5605871,E. Omerovic,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,39,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",36.0,33.0,40.0,61.0,,,,[],6.0,3.0,66.0,51.0,78.0,0.0,Esbjerg U19,
2263460457,E. Omerovic,679266,Esbjerg U19,5605871,,False,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,40,,,,,pass,"['lateral_pass', 'long_pass', 'pass_to_final_third']",40.0,61.0,78.0,0.0,,,,[],6.0,4.0,66.0,51.0,78.0,0.0,Esbjerg U19,
2263459919,,0,AGF U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,45,,,,,game_interruption,['ball_out'],22.0,100.0,,,,,,[],6.0,5.0,66.0,51.0,78.0,0.0,Esbjerg U19,
2263459920,R. Düring,696293,AGF U19,5605871,S. Stefánsson,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,56,,,,,throw_in,[],34.0,100.0,25.0,91.0,,,,['throw_in'],2.0,0.0,34.0,100.0,76.0,62.0,AGF U19,
2263459921,S. Stefánsson,828104,AGF U19,5605871,E. Omerovic,False,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",8,59,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third']",25.0,91.0,76.0,62.0,,,,['throw_in'],2.0,1.0,34.0,100.0,76.0,62.0,AGF U19,
2263460458,E. Omerovic,679266,Esbjerg U19,5605871,E. Larsen,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,5,,,,,pass,"['lateral_pass', 'recovery', 'short_or_medium_pass']",24.0,38.0,41.0,87.0,,,,"['attack', 'transition_low']",5.0,0.0,24.0,38.0,86.0,51.0,Esbjerg U19,0.0
2263460459,E. Larsen,766591,Esbjerg U19,5605871,M. Kruse,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,8,,,,,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",41.0,87.0,75.0,92.0,,,,"['attack', 'transition_low']",5.0,1.0,24.0,38.0,86.0,51.0,Esbjerg U19,0.0
2263460461,M. Kruse,765988,Esbjerg U19,5605871,K. Pedersen,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,12,,,,,pass,['short_or_medium_pass'],75.0,92.0,72.0,83.0,,,,"['attack', 'transition_low']",5.0,2.0,24.0,38.0,86.0,51.0,Esbjerg U19,0.0
2263460462,K. Pedersen,679276,Esbjerg U19,5605871,M. Kruse,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,13,,,,,pass,"['deep_completion', 'forward_pass', 'pass_to_penalty_area', 'progressive_pass', 'short_or_medium_pass']",72.0,83.0,96.0,75.0,,,,"['attack', 'transition_low']",5.0,3.0,24.0,38.0,86.0,51.0,Esbjerg U19,0.0
2263460463,M. Kruse,765988,Esbjerg U19,5605871,L. Falk Hansen,False,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,16,,,,,pass,"['back_pass', 'cross', 'loss', 'touch_in_box']",96.0,75.0,73.0,68.0,,,,"['attack', 'transition_low']",5.0,4.0,24.0,38.0,86.0,51.0,Esbjerg U19,0.0
2263459924,L. Falk Hansen,694169,AGF U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,19,,,,,touch,['carry'],14.0,49.0,,,27.0,32.0,,[],10.0,0.0,14.0,49.0,21.0,0.0,AGF U19,
2263459925,L. Falk Hansen,694169,AGF U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,22,,,,,duel,"['dribble', 'ground_duel', 'offensive_duel']",27.0,32.0,,,,,,[],10.0,1.0,14.0,49.0,21.0,0.0,AGF U19,
2263460465,P. Nielsen,679653,Esbjerg U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,22,,,,,duel,"['defensive_duel', 'dribbled_past_attempt', 'ground_duel', 'sliding_tackle']",73.0,68.0,,,,,,[],10.0,2.0,14.0,49.0,21.0,0.0,AGF U19,
2263459926,G. Efe Egbedi,1098968,AGF U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,23,,,,,duel,"['ground_duel', 'offensive_duel', 'carry']",30.0,22.0,,,35.0,25.0,,[],10.0,3.0,14.0,49.0,21.0,0.0,AGF U19,
2263460468,K. Pedersen,679276,Esbjerg U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,23,,,,,duel,"['defensive_duel', 'ground_duel']",70.0,78.0,,,,,,[],10.0,4.0,14.0,49.0,21.0,0.0,AGF U19,
2263459928,G. Efe Egbedi,1098968,AGF U19,5605871,O. Haugstrup,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,25,,,,,pass,"['back_pass', 'short_or_medium_pass']",35.0,25.0,28.0,23.0,,,,[],10.0,5.0,14.0,49.0,21.0,0.0,AGF U19,
2263459927,O. Haugstrup,765207,AGF U19,5605871,E. Larsen,False,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,26,,,,,pass,"['loss', 'progressive_pass', 'carry', 'short_or_medium_pass']",28.0,23.0,25.0,10.0,24.0,11.0,,[],10.0,6.0,14.0,49.0,21.0,0.0,AGF U19,
2263460470,E. Larsen,766591,Esbjerg U19,5605871,O. Haugstrup,False,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,28,,,,,interception,"['forward_pass', 'loss', 'pass', 'short_or_medium_pass']",75.0,90.0,76.0,89.0,,,,[],10.0,7.0,14.0,49.0,21.0,0.0,AGF U19,
2263459929,O. Haugstrup,765207,AGF U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,28,,,,,interception,[],24.0,11.0,,,,,,[],10.0,8.0,14.0,49.0,21.0,0.0,AGF U19,
2263459930,,0,AGF U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,32,,,,,game_interruption,['ball_out'],21.0,0.0,,,,,,[],10.0,9.0,14.0,49.0,21.0,0.0,AGF U19,
2263460472,E. Larsen,766591,Esbjerg U19,5605871,S. Schøt,False,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,41,,,,,throw_in,['loss'],76.0,100.0,86.0,85.0,,,,['throw_in'],1.0,0.0,76.0,100.0,86.0,85.0,Esbjerg U19,
2263459931,S. Schøt,1098962,AGF U19,5605871,G. Efe Egbedi,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,44,,,,,pass,"['forward_pass', 'short_or_medium_pass']",14.0,15.0,29.0,12.0,,,,"['attack', 'transition_low']",19.0,0.0,14.0,15.0,89.0,71.0,AGF U19,0.0
2263459932,G. Efe Egbedi,1098968,AGF U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,44,,,,,duel,"['ground_duel', 'offensive_duel']",29.0,12.0,,,,,,"['attack', 'transition_low']",19.0,1.0,14.0,15.0,89.0,71.0,AGF U19,0.0
2263460475,E. Omerovic,679266,Esbjerg U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,44,,,,,duel,"['defensive_duel', 'ground_duel']",71.0,88.0,,,,,,"['attack', 'transition_low']",19.0,2.0,14.0,15.0,89.0,71.0,AGF U19,0.0
2263459933,G. Efe Egbedi,1098968,AGF U19,5605871,F. Elkjær Andersen,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,46,,,,,pass,"['forward_pass', 'short_or_medium_pass']",27.0,14.0,42.0,30.0,,,,"['attack', 'transition_low']",19.0,3.0,14.0,15.0,89.0,71.0,AGF U19,0.0
2263459934,F. Elkjær Andersen,752351,AGF U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,48,,,,,duel,"['ground_duel', 'offensive_duel']",42.0,30.0,,,,,,"['attack', 'transition_low']",19.0,4.0,14.0,15.0,89.0,71.0,AGF U19,0.0
2263460478,M. Kruse,765988,Esbjerg U19,5605871,,,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,48,,,,,duel,"['defensive_duel', 'ground_duel']",58.0,70.0,,,,,,"['attack', 'transition_low']",19.0,5.0,14.0,15.0,89.0,71.0,AGF U19,0.0
2263459935,G. Efe Egbedi,1098968,AGF U19,5605871,A. Skovgaard,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,52,,,,,pass,"['back_pass', 'short_or_medium_pass']",38.0,22.0,30.0,10.0,,,,"['attack', 'transition_low']",19.0,6.0,14.0,15.0,89.0,71.0,AGF U19,0.0
2263459936,A. Skovgaard,813151,AGF U19,5605871,S. Schøt,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,53,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",30.0,10.0,29.0,31.0,,,,"['attack', 'transition_low']",19.0,7.0,14.0,15.0,89.0,71.0,AGF U19,0.0
2263459937,S. Schøt,1098962,AGF U19,5605871,O. Haugstrup,True,"Esbjerg U19 - AGF U19, 1 - 2","August 16, 2024 at 2:00:00 PM GMT+2",9,55,,,,,pass,"['forward_pass', 'short_or_medium_pass']",29.0,31.0,35.0,34.0,,,,"['attack', 'transition_low']",19.0,8.0,14.0,15.0,89.0,71.0,AGF U19,0.0
