player.name,team.name,label,date,location.x,location.y,pass.endLocation.x,pass.endLocation.y,carry.endLocation.x,carry.endLocation.y,penalty_area_entry
F. Emmery,AGF U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",74.0,22.0,,,86.0,30.0,True
M. Kruger-Johnsen,Midtjylland U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",43.0,10.0,,,88.0,29.0,True
M. Kruger-Johnsen,Midtjylland U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",57.0,12.0,,,87.0,28.0,True
M. Kruger-Johnsen,Midtjylland U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",74.0,26.0,,,88.0,31.0,True
M. Kruger-Johnsen,Midtjylland U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",74.0,18.0,,,88.0,34.0,True
S. Iheanacho,Midtjylland U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",80.0,66.0,,,89.0,62.0,True
J. Lindekilde,Midtjylland U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",64.0,2.0,,,89.0,30.0,True
O. Haugstrup,AGF U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",75.0,4.0,,,99.0,19.0,True
R. Düring,AGF U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",87.0,83.0,,,94.0,70.0,True
M. Kruger-Johnsen,Midtjylland U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",48.0,23.0,,,88.0,63.0,True
M. Kruger-Johnsen,Midtjylland U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",78.0,30.0,88.0,33.0,,,True
M. Kruger-Johnsen,Midtjylland U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",82.0,29.0,,,84.0,21.0,True
C. Jørgensen,Midtjylland U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",88.0,89.0,95.0,57.0,,,True
S. Kristiansen,Midtjylland U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",87.0,12.0,98.0,27.0,,,True
S. Evjen-Brostrøm,Midtjylland U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",96.0,13.0,92.0,46.0,,,True
E. Pettersen,Midtjylland U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",78.0,10.0,,,91.0,25.0,True
F. Emmery,AGF U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",37.0,38.0,,,96.0,23.0,True
N. Tornvig,Midtjylland U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",83.0,42.0,84.0,55.0,,,True
F. Emmery,AGF U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",70.0,20.0,,,85.0,30.0,True
C. Jørgensen,Midtjylland U19,"Midtjylland U19 - AGF U19, 4 - 0","May 3, 2024 at 4:00:00 PM GMT+2",66.0,64.0,84.0,59.0,,,True
L. Larsen,Brøndby U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",93.0,14.0,87.0,30.0,,,True
L. Larsen,Brøndby U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",90.0,12.0,95.0,33.0,,,True
J. Agyekum,Brøndby U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",68.0,23.0,,,91.0,34.0,True
O. Amby,Vejle U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",81.0,26.0,,,87.0,25.0,True
M. Jensen,Brøndby U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",78.0,40.0,88.0,24.0,,,True
B. Kvist,Brøndby U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",61.0,56.0,91.0,74.0,,,True
S. Ravn,Vejle U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",76.0,66.0,97.0,25.0,,,True
L. Flø Borregaard,Vejle U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",79.0,7.0,,,88.0,25.0,True
G. Nøhr,Brøndby U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",76.0,20.0,87.0,52.0,,,True
F. Flaskager,Vejle U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",80.0,69.0,,,86.0,56.0,True
T. Laursen,Vejle U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",81.0,24.0,86.0,44.0,,,True
T. Laursen,Vejle U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",92.0,18.0,,,99.0,26.0,True
A. Claridge,Brøndby U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",80.0,67.0,86.0,79.0,,,True
B. Kvist,Brøndby U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",79.0,14.0,90.0,48.0,,,True
B. Kvist,Brøndby U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",81.0,80.0,91.0,47.0,,,True
G. Nøhr,Brøndby U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",77.0,9.0,87.0,32.0,,,True
B. Kvist,Brøndby U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",76.0,64.0,,,87.0,61.0,True
B. Kvist,Brøndby U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",70.0,48.0,91.0,24.0,,,True
G. Nøhr,Brøndby U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",79.0,39.0,86.0,23.0,,,True
L. Flø Borregaard,Vejle U19,"Brøndby U19 - Vejle U19, 3 - 1","May 4, 2024 at 12:30:00 PM GMT+2",76.0,75.0,,,90.0,74.0,True
J. Moalem,København U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",75.0,45.0,87.0,33.0,,,True
A. Gudmundsson,København U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",70.0,47.0,,,86.0,40.0,True
J. Moalem,København U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",78.0,68.0,90.0,61.0,,,True
A. Gudmundsson,København U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",88.0,4.0,92.0,24.0,,,True
O. Jönsson,København U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",95.0,85.0,,,98.0,71.0,True
S. Egeli,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",95.0,83.0,97.0,51.0,,,True
R. Risnæs,København U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",74.0,63.0,88.0,60.0,,,True
C. Marfo,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",81.0,53.0,86.0,47.0,,,True
M. Heyde,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",77.0,58.0,88.0,40.0,,,True
C. Marfo,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",91.0,82.0,90.0,71.0,,,True
M. Heyde,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",67.0,75.0,92.0,25.0,,,True
L. Høgsberg,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",81.0,87.0,90.0,73.0,,,True
T. Szűcs,København U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",88.0,13.0,94.0,27.0,,,True
V. Berthelsen,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",82.0,64.0,87.0,77.0,,,True
L. Høgsberg,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",91.0,87.0,89.0,64.0,,,True
O. Jönsson,København U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",81.0,63.0,92.0,74.0,,,True
M. Munck,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",80.0,26.0,87.0,33.0,,,True
M. Munck,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",90.0,13.0,,,87.0,25.0,True
M. Munck,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",80.0,30.0,,,96.0,34.0,True
S. Egeli,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",80.0,74.0,,,94.0,72.0,True
V. Berthelsen,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",69.0,72.0,96.0,76.0,,,True
S. Egeli,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",80.0,62.0,85.0,72.0,,,True
S. Egeli,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",82.0,45.0,89.0,68.0,,,True
J. Lauridsen Krath,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",89.0,82.0,,,97.0,75.0,True
C. Marfo,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",77.0,61.0,85.0,26.0,,,True
M. Seim-Monsen,Nordsjælland U19,"Nordsjælland U19 - København U19, 4 - 4 (P)","May 4, 2024 at 1:00:00 PM GMT+2",79.0,84.0,86.0,67.0,,,True
A. Al-Hardan,Lyngby U19,"Lyngby U19 - Esbjerg U19, 3 - 3 (P)","May 4, 2024 at 1:00:00 PM GMT+2",79.0,31.0,,,86.0,31.0,True
O. Svendsen,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 3 - 3 (P)","May 4, 2024 at 1:00:00 PM GMT+2",78.0,90.0,96.0,77.0,,,True
N. Zøhner,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 3 - 3 (P)","May 4, 2024 at 1:00:00 PM GMT+2",84.0,16.0,91.0,58.0,,,True
V. Mølgaard Eskildsen,Lyngby U19,"Lyngby U19 - Esbjerg U19, 3 - 3 (P)","May 4, 2024 at 1:00:00 PM GMT+2",53.0,61.0,96.0,81.0,,,True
J. Jensen,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 3 - 3 (P)","May 4, 2024 at 1:00:00 PM GMT+2",84.0,88.0,84.0,65.0,,,True
N. Vestby,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 3 - 3 (P)","May 4, 2024 at 1:00:00 PM GMT+2",68.0,16.0,,,84.0,34.0,True
O. Svendsen,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 3 - 3 (P)","May 4, 2024 at 1:00:00 PM GMT+2",90.0,84.0,94.0,44.0,,,True
M. Dosso,Lyngby U19,"Lyngby U19 - Esbjerg U19, 3 - 3 (P)","May 4, 2024 at 1:00:00 PM GMT+2",75.0,24.0,,,88.0,37.0,True
K. Tran,Lyngby U19,"Lyngby U19 - Esbjerg U19, 3 - 3 (P)","May 4, 2024 at 1:00:00 PM GMT+2",91.0,86.0,89.0,55.0,,,True
O. Svendsen,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 3 - 3 (P)","May 4, 2024 at 1:00:00 PM GMT+2",87.0,84.0,96.0,35.0,,,True
N. Zøhner,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 3 - 3 (P)","May 4, 2024 at 1:00:00 PM GMT+2",82.0,79.0,,,92.0,77.0,True
N. Zøhner,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 3 - 3 (P)","May 4, 2024 at 1:00:00 PM GMT+2",80.0,92.0,93.0,31.0,,,True
P. Langhoff,Lyngby U19,"Lyngby U19 - Esbjerg U19, 3 - 3 (P)","May 4, 2024 at 1:00:00 PM GMT+2",56.0,69.0,94.0,77.0,,,True
A. Al-Hardan,Lyngby U19,"Lyngby U19 - Esbjerg U19, 3 - 3 (P)","May 4, 2024 at 1:00:00 PM GMT+2",91.0,17.0,92.0,51.0,,,True
M. Kristensen,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 3 - 3 (P)","May 4, 2024 at 1:00:00 PM GMT+2",39.0,92.0,86.0,64.0,,,True
E. Larsen,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 3 - 3 (P)","May 4, 2024 at 1:00:00 PM GMT+2",83.0,15.0,96.0,69.0,,,True
V. Grymer,OB U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",80.0,27.0,,,98.0,40.0,True
E. Hansborg-Sørensen,OB U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",78.0,42.0,89.0,33.0,,,True
M. Andersen,OB U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",84.0,84.0,97.0,44.0,,,True
S. Jørgensen,OB U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",87.0,89.0,95.0,73.0,,,True
V. Grymer,OB U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",93.0,16.0,,,98.0,35.0,True
V. Grymer,OB U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",78.0,11.0,96.0,20.0,,,True
M. McCoy,OB U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",79.0,28.0,89.0,28.0,,,True
S. Laustsen,Silkeborg U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",58.0,70.0,92.0,71.0,,,True
M. Rasmussen,Silkeborg U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",72.0,14.0,93.0,24.0,,,True
M. Rasmussen,Silkeborg U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",73.0,10.0,,,86.0,27.0,True
G. Smith Balle,Silkeborg U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",78.0,68.0,,,87.0,71.0,True
S. Stüker,Silkeborg U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",81.0,85.0,90.0,73.0,,,True
M. Andersen,OB U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",94.0,86.0,,,97.0,76.0,True
M. Andersen,OB U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",37.0,80.0,,,88.0,77.0,True
J. Askou,OB U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",79.0,72.0,89.0,70.0,,,True
S. Birch Andersen,Silkeborg U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",92.0,14.0,,,90.0,29.0,True
T. Hansen,OB U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",77.0,62.0,,,86.0,62.0,True
S. Birch Andersen,Silkeborg U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",66.0,45.0,96.0,74.0,,,True
S. Biller Mikkelsen,Silkeborg U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",79.0,76.0,,,89.0,74.0,True
S. Jørgensen,OB U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",76.0,62.0,88.0,57.0,,,True
S. Jørgensen,OB U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",94.0,83.0,,,95.0,72.0,True
M. Søfeldt Nielsen,OB U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",70.0,9.0,95.0,28.0,,,True
E. Hansborg-Sørensen,OB U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",86.0,13.0,89.0,32.0,,,True
S. Birch Andersen,Silkeborg U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",93.0,8.0,88.0,37.0,,,True
V. Grymer,OB U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",78.0,84.0,89.0,41.0,,,True
S. Jensen,Silkeborg U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",76.0,18.0,,,96.0,31.0,True
V. Grymer,OB U19,"Silkeborg U19 - OB U19, 2 - 1","May 4, 2024 at 1:00:00 PM GMT+2",78.0,91.0,,,91.0,74.0,True
W. Martin,OB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",78.0,26.0,86.0,35.0,,,True
M. Søfeldt Nielsen,OB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",80.0,73.0,,,90.0,75.0,True
V. Friis,OB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",69.0,54.0,86.0,35.0,,,True
H. Rasmussen,OB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",90.0,89.0,90.0,40.0,,,True
M. McCoy,OB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",85.0,90.0,87.0,52.0,,,True
H. Rasmussen,OB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",83.0,68.0,,,93.0,67.0,True
S. Stahlfest,AaB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",75.0,51.0,90.0,36.0,,,True
E. Hansborg-Sørensen,OB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",70.0,9.0,,,97.0,24.0,True
S. Zografos,OB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",83.0,32.0,,,88.0,29.0,True
N. Stojanovic,AaB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",77.0,31.0,,,85.0,42.0,True
S. Jørgensen,OB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",73.0,32.0,90.0,37.0,,,True
S. Zografos,OB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",56.0,84.0,,,91.0,79.0,True
Noah Barholt Rasmussen,OB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",66.0,17.0,87.0,21.0,,,True
N. Stojanovic,AaB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",83.0,20.0,96.0,22.0,,,True
N. Andersen,AaB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",83.0,27.0,91.0,25.0,,,True
M. McCoy,OB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",80.0,11.0,89.0,45.0,,,True
M. Holt,AaB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",81.0,32.0,,,86.0,37.0,True
N. Andersen,AaB U19,"OB U19 - AaB U19, 1 - 0","June 1, 2024 at 12:30:00 PM GMT+2",81.0,33.0,97.0,26.0,,,True
F. Emmery,AGF U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",73.0,17.0,,,88.0,26.0,True
A. Risgaard,Randers U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",73.0,17.0,,,91.0,32.0,True
M. Larsson,Randers U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",78.0,64.0,89.0,56.0,,,True
W. Køhler Simonsen,Randers U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",75.0,96.0,88.0,46.0,,,True
F. Emmery,AGF U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",62.0,21.0,,,85.0,31.0,True
L. Nielsen,AGF U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",84.0,89.0,91.0,76.0,,,True
F. Emmery,AGF U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",69.0,11.0,,,96.0,38.0,True
F. Emmery,AGF U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",43.0,29.0,,,90.0,31.0,True
L. Nielsen,AGF U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",76.0,74.0,,,94.0,74.0,True
F. Emmery,AGF U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",79.0,26.0,,,87.0,22.0,True
F. Emmery,AGF U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",74.0,20.0,,,95.0,38.0,True
F. Emmery,AGF U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",78.0,29.0,,,96.0,35.0,True
F. Warrer,Randers U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",61.0,11.0,,,91.0,33.0,True
M. Larsson,Randers U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",88.0,83.0,,,96.0,73.0,True
M. Bøgh Nielsen,AGF U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",71.0,81.0,87.0,69.0,,,True
M. Steffensen,AGF U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",76.0,73.0,,,89.0,70.0,True
M. Steffensen,AGF U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",77.0,92.0,,,96.0,75.0,True
L. Nielsen,AGF U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",83.0,69.0,,,99.0,75.0,True
A. Skovgaard,AGF U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",88.0,11.0,89.0,29.0,,,True
F. Emmery,AGF U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",79.0,13.0,93.0,30.0,,,True
F. Emmery,AGF U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",94.0,15.0,,,89.0,20.0,True
F. Mikkelsen,Randers U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",72.0,40.0,,,98.0,27.0,True
F. Mikkelsen,Randers U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",81.0,64.0,89.0,65.0,,,True
G. Johan,Randers U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",77.0,43.0,88.0,48.0,,,True
M. Steffensen,AGF U19,"AGF U19 - Randers U19, 1 - 2","May 10, 2024 at 3:00:00 PM GMT+2",80.0,14.0,90.0,54.0,,,True
H. Németh,København U19,"Horsens U19 - København U19, 0 - 4","May 11, 2024 at 12:30:00 PM GMT+2",72.0,75.0,90.0,80.0,,,True
T. Szűcs,København U19,"Horsens U19 - København U19, 0 - 4","May 11, 2024 at 12:30:00 PM GMT+2",73.0,39.0,93.0,19.0,,,True
T. Birch,København U19,"Horsens U19 - København U19, 0 - 4","May 11, 2024 at 12:30:00 PM GMT+2",68.0,25.0,87.0,27.0,,,True
O. Mandrup,Horsens U19,"Horsens U19 - København U19, 0 - 4","May 11, 2024 at 12:30:00 PM GMT+2",81.0,72.0,,,91.0,75.0,True
E. Rosenberg,Horsens U19,"Horsens U19 - København U19, 0 - 4","May 11, 2024 at 12:30:00 PM GMT+2",79.0,62.0,,,89.0,63.0,True
T. Birch,København U19,"Horsens U19 - København U19, 0 - 4","May 11, 2024 at 12:30:00 PM GMT+2",65.0,38.0,84.0,50.0,,,True
A. Chiakha,København U19,"Horsens U19 - København U19, 0 - 4","May 11, 2024 at 12:30:00 PM GMT+2",80.0,48.0,85.0,43.0,,,True
T. Szűcs,København U19,"Horsens U19 - København U19, 0 - 4","May 11, 2024 at 12:30:00 PM GMT+2",91.0,9.0,86.0,35.0,,,True
M. Frederiksen,Horsens U19,"Horsens U19 - København U19, 0 - 4","May 11, 2024 at 12:30:00 PM GMT+2",82.0,50.0,88.0,60.0,,,True
A. Chiakha,København U19,"Horsens U19 - København U19, 0 - 4","May 11, 2024 at 12:30:00 PM GMT+2",82.0,52.0,86.0,57.0,,,True
O. Tchicamboud,København U19,"Horsens U19 - København U19, 0 - 4","May 11, 2024 at 12:30:00 PM GMT+2",75.0,33.0,87.0,27.0,,,True
O. Jönsson,København U19,"Horsens U19 - København U19, 0 - 4","May 11, 2024 at 12:30:00 PM GMT+2",95.0,83.0,,,89.0,65.0,True
T. Birch,København U19,"Horsens U19 - København U19, 0 - 4","May 11, 2024 at 12:30:00 PM GMT+2",53.0,47.0,93.0,26.0,,,True
V. Gustafsen,Nordsjælland U19,"Esbjerg U19 - Nordsjælland U19, 1 - 2","May 11, 2024 at 1:00:00 PM GMT+2",71.0,88.0,89.0,80.0,,,True
M. Seim-Monsen,Nordsjælland U19,"Esbjerg U19 - Nordsjælland U19, 1 - 2","May 11, 2024 at 1:00:00 PM GMT+2",80.0,29.0,,,89.0,29.0,True
